0.013860 -15.762207 -14.201879 -14.161736 -14.159887 -12.655338 -12.648574 -12.647710 -11.774333 -6.455141 -6.434206 -6.390027 -5.475271 -5.431453 -5.381481 -5.048993 -5.012197 -4.885640 -4.440760 -4.351829 -4.298529 -4.272425 -4.168772 -4.072102 -3.980602 -3.624975 -2.135586 -2.124007 -1.876428 -1.537579 -1.408915 -1.365453 -1.025212 -0.960885 -0.759300 -0.754636 -0.754444 -0.358436 -0.302719 -0.288357 -0.246904 -0.033764 1.801749 1.845149 1.872005 2.156138 2.161113 2.170907 4.855606 4.857751 4.882618 4.961151 5.179294 5.261197 6.528014 6.604749 6.859365 7.472120 7.692125 7.824908 7.862870 8.186010 8.440563 8.551661 8.699970 
0.015246 -15.757427 -14.208372 -14.159862 -14.157646 -12.656867 -12.648812 -12.647722 -11.781329 -6.455838 -6.430271 -6.377538 -5.498132 -5.440678 -5.384003 -5.057679 -5.024063 -4.875367 -4.454193 -4.354480 -4.290441 -4.260927 -4.172511 -4.029999 -3.955056 -3.633632 -2.164757 -2.150417 -1.862751 -1.538037 -1.392043 -1.339578 -1.035663 -0.958539 -0.759583 -0.754512 -0.753490 -0.354182 -0.311933 -0.290766 -0.244631 -0.009613 1.791256 1.843044 1.872155 2.157710 2.162827 2.177090 4.842932 4.845990 4.875020 4.912153 5.188358 5.255654 6.523949 6.617851 6.913466 7.427073 7.625601 7.829374 7.869632 8.192292 8.468559 8.529662 8.705693 
0.016632 -15.752199 -14.215469 -14.157824 -14.155209 -12.658492 -12.649074 -12.647717 -11.788933 -6.456692 -6.425970 -6.364176 -5.522739 -5.449545 -5.386633 -5.065015 -5.036846 -4.865138 -4.467148 -4.357428 -4.281775 -4.248367 -4.176675 -3.986547 -3.928818 -3.642480 -2.194764 -2.177399 -1.848847 -1.538332 -1.375600 -1.313217 -1.046796 -0.956016 -0.759899 -0.754603 -0.752387 -0.349557 -0.321731 -0.292826 -0.241931 0.015838 1.780432 1.841133 1.871602 2.159521 2.164513 2.184396 4.829203 4.833437 4.860179 4.866633 5.197047 5.251889 6.519052 6.632098 6.969349 7.381837 7.558434 7.834858 7.875313 8.200482 8.494489 8.505450 8.711930 
0.018018 -15.746523 -14.223168 -14.155624 -14.152584 -12.660203 -12.649360 -12.647691 -11.797134 -6.457726 -6.421312 -6.350045 -5.548849 -5.457854 -5.389364 -5.071049 -5.050507 -4.855068 -4.479556 -4.360687 -4.272568 -4.234776 -4.181284 -3.941979 -3.901956 -3.651403 -2.225474 -2.204829 -1.835004 -1.538435 -1.359752 -1.286507 -1.058490 -0.953333 -0.760251 -0.754984 -0.751149 -0.344582 -0.332041 -0.294548 -0.238763 0.042510 1.769423 1.839491 1.870252 2.161593 2.166122 2.192875 4.806032 4.814446 4.820166 4.857433 5.202109 5.252598 6.513241 6.647467 7.026562 7.336499 7.490836 7.841566 7.879538 8.210845 8.479148 8.518243 8.718642 
0.019405 -15.740402 -14.231464 -14.153267 -14.149777 -12.661987 -12.649673 -12.647640 -11.805910 -6.458960 -6.416301 -6.335242 -5.576206 -5.465412 -5.392152 -5.075838 -5.065009 -4.845234 -4.491353 -4.364259 -4.262856 -4.220190 -4.186338 -3.896487 -3.874510 -3.660282 -2.256751 -2.232604 -1.821532 -1.538300 -1.344629 -1.259559 -1.070576 -0.950501 -0.760639 -0.755679 -0.749776 -0.342792 -0.339263 -0.295949 -0.235091 0.070341 1.758371 1.838200 1.868041 2.163956 2.167625 2.202558 4.750237 4.798694 4.806256 4.847407 5.200975 5.260028 6.506442 6.663932 7.084653 7.291120 7.422988 7.849757 7.881996 8.223596 8.450862 8.539892 8.725789 
0.020791 -15.733835 -14.240351 -14.150756 -14.146794 -12.663831 -12.650009 -12.647555 -11.815248 -6.460406 -6.410937 -6.319885 -5.604563 -5.472032 -5.395002 -5.080306 -5.079487 -4.835710 -4.502482 -4.368145 -4.252666 -4.204657 -4.191854 -3.850227 -3.846524 -3.669003 -2.288501 -2.260644 -1.808769 -1.537896 -1.330336 -1.232467 -1.082857 -0.947537 -0.761067 -0.756741 -0.748295 -0.353917 -0.333626 -0.297018 -0.230856 0.099262 1.747418 1.837335 1.864933 2.166642 2.168996 2.213441 4.693175 4.781980 4.791784 4.836532 5.194703 5.272920 6.498593 6.681468 7.143149 7.245749 7.355044 7.859746 7.882456 8.238848 8.420712 8.559576 8.733340 
0.022177 -15.726829 -14.249824 -14.148098 -14.143643 -12.665725 -12.650369 -12.647431 -11.825127 -6.462082 -6.405231 -6.304124 -5.633693 -5.477507 -5.397900 -5.096351 -5.082107 -4.826543 -4.512891 -4.372350 -4.242027 -4.197835 -4.188231 -3.818034 -3.803357 -3.677480 -2.320632 -2.288882 -1.797111 -1.537212 -1.316985 -1.205310 -1.095084 -0.944448 -0.761536 -0.758240 -0.746693 -0.365327 -0.327682 -0.297773 -0.226044 0.129197 1.736691 1.836969 1.860919 2.169667 2.170219 2.225487 4.635130 4.764317 4.776828 4.824778 5.185464 5.288960 6.489634 6.700047 7.200425 7.201519 7.287140 7.871923 7.880788 8.256619 8.388796 8.577522 8.741240 
0.023563 -15.719386 -14.259878 -14.145298 -14.140332 -12.667655 -12.650755 -12.647264 -11.835530 -6.464002 -6.399188 -6.288096 -5.663388 -5.481650 -5.400851 -5.113109 -5.083800 -4.817769 -4.522527 -4.376871 -4.230967 -4.204291 -4.170974 -3.789077 -3.756011 -3.685618 -2.353071 -2.317263 -1.786960 -1.536225 -1.304651 -1.178157 -1.106978 -0.941251 -0.762050 -0.760209 -0.745000 -0.376955 -0.321459 -0.298216 -0.220635 0.160074 1.726319 1.837167 1.856009 2.171274 2.173059 2.238639 4.576342 4.745736 4.761461 4.812116 5.174473 5.306825 6.479516 6.719644 7.155192 7.219395 7.259181 7.876948 7.886766 8.276824 8.355229 8.594044 8.749440 
0.024949 -15.711506 -14.270507 -14.142359 -14.136868 -12.669609 -12.651166 -12.647045 -11.846436 -6.466174 -6.392816 -6.271960 -5.693461 -5.484264 -5.403859 -5.130541 -5.084656 -4.809406 -4.531337 -4.381705 -4.219509 -4.211219 -4.152954 -3.759669 -3.708303 -3.693337 -2.385747 -2.345741 -1.778759 -1.534919 -1.293405 -1.151066 -1.118210 -0.937960 -0.762679 -0.762608 -0.743237 -0.388723 -0.314985 -0.298334 -0.214604 0.191828 1.716418 1.837990 1.850249 2.172157 2.176872 2.252838 4.517012 4.726259 4.745770 4.798529 5.162280 5.325891 6.468193 6.740231 7.110110 7.151928 7.315471 7.870970 7.904842 8.299317 8.320114 8.609449 8.757876 
0.026335 -15.703192 -14.281699 -14.139287 -14.133258 -12.671575 -12.651602 -12.646765 -11.857826 -6.468606 -6.386120 -6.255880 -5.723749 -5.485145 -5.406938 -5.148605 -5.084764 -4.801457 -4.539266 -4.386837 -4.218620 -4.207673 -4.134246 -3.729838 -3.700570 -3.660344 -2.418593 -2.374276 -1.772972 -1.533289 -1.283310 -1.128414 -1.124093 -0.934584 -0.765649 -0.763218 -0.741427 -0.400556 -0.308276 -0.298123 -0.207951 0.224390 1.707105 1.839500 1.843691 2.172866 2.181134 2.267995 4.457313 4.705906 4.729827 4.783984 5.149151 5.345830 6.455622 6.761782 7.065259 7.084840 7.369654 7.862929 7.926808 8.283567 8.323894 8.624139 8.766563 
0.027721 -15.694449 -14.293449 -14.136090 -14.129515 -12.673541 -12.652066 -12.646420 -11.869680 -6.471305 -6.379118 -6.240039 -5.754106 -5.484108 -5.410117 -5.167262 -5.084200 -4.793930 -4.546268 -4.392275 -4.226497 -4.195483 -4.114934 -3.707261 -3.699615 -3.612262 -2.451545 -2.402838 -1.770070 -1.531336 -1.274431 -1.137228 -1.097286 -0.931144 -0.769155 -0.763883 -0.739597 -0.412380 -0.301386 -0.297578 -0.200697 0.257684 1.698447 1.836377 1.841722 2.173405 2.185871 2.284013 4.397377 4.684687 4.713702 4.768447 5.135230 5.366450 6.441751 6.784267 7.018230 7.020740 7.420953 7.852921 7.953356 8.245698 8.350321 8.638455 8.775453 
0.029107 -15.685279 -14.305745 -14.132771 -14.125645 -12.675493 -12.652556 -12.645998 -11.881974 -6.474264 -6.371819 -6.224599 -5.784404 -5.480947 -5.413408 -5.186468 -5.083023 -4.786811 -4.552283 -4.397992 -4.234831 -4.182949 -4.095093 -3.713363 -3.669012 -3.564150 -2.484531 -2.431398 -1.770497 -1.529064 -1.266812 -1.144258 -1.070686 -0.927645 -0.773171 -0.764603 -0.737749 -0.424114 -0.296684 -0.294325 -0.192858 0.291647 1.690535 1.828384 1.844706 2.173810 2.191127 2.300809 4.337394 4.662631 4.697477 4.751888 5.120612 5.387629 6.426525 6.807661 6.952193 6.976699 7.468648 7.841058 7.985145 8.206620 8.378365 8.652760 8.784515 
0.030493 -15.675691 -14.318579 -14.129340 -14.121660 -12.677423 -12.653073 -12.645494 -11.894687 -6.477490 -6.364240 -6.209738 -5.814527 -5.475495 -5.416848 -5.206187 -5.081289 -4.780085 -4.557271 -4.403977 -4.243625 -4.170099 -4.074811 -3.718844 -3.638058 -3.516147 -2.517481 -2.459930 -1.774649 -1.526487 -1.260510 -1.149209 -1.044344 -0.924109 -0.777666 -0.765384 -0.735968 -0.435695 -0.295429 -0.287153 -0.184472 0.326211 1.683432 1.819777 1.848465 2.174075 2.196938 2.318273 4.277474 4.639743 4.681213 4.734273 5.105359 5.409276 6.409873 6.831934 6.886820 6.933317 7.512170 7.827440 8.022668 8.166448 8.407779 8.667362 8.793745 
0.031879 -15.665681 -14.331939 -14.125804 -14.117571 -12.679321 -12.653618 -12.644898 -11.907798 -6.480972 -6.356398 -6.195613 -5.844373 -5.467583 -5.420474 -5.226379 -5.079051 -4.773740 -4.561183 -4.410213 -4.252861 -4.156949 -4.054175 -3.723687 -3.606771 -3.468380 -2.550312 -2.488420 -1.782829 -1.523627 -1.255576 -1.151823 -1.018299 -0.920545 -0.782603 -0.766232 -0.734259 -0.447046 -0.293801 -0.279903 -0.175592 0.361306 1.677181 1.810623 1.853003 2.174257 2.203343 2.336315 4.217740 4.616029 4.664982 4.715567 5.089521 5.431323 6.391704 6.822197 6.857059 6.890817 7.551230 7.812160 8.066137 8.125296 8.438329 8.682531 8.803057 
0.033265 -15.655253 -14.345813 -14.122169 -14.113386 -12.681173 -12.654191 -12.644197 -11.921281 -6.484697 -6.348318 -6.182349 -5.873843 -5.457063 -5.424321 -5.247000 -5.076334 -4.767730 -4.563962 -4.416676 -4.262519 -4.143501 -4.033267 -3.727860 -3.575157 -3.420985 -2.582910 -2.516836 -1.795220 -1.520495 -1.252050 -1.151938 -0.992590 -0.916957 -0.787893 -0.767138 -0.732653 -0.458093 -0.291772 -0.272588 -0.166256 0.396879 1.671822 1.800999 1.858311 2.174414 2.210389 2.354851 4.158317 4.591509 4.648851 4.695741 5.073149 5.453731 6.371915 6.758413 6.849471 6.883011 7.585889 7.795303 8.083278 8.115418 8.469788 8.698494 8.812501 
0.034651 -15.644414 -14.360195 -14.118443 -14.109121 -12.682977 -12.654793 -12.643386 -11.935115 -6.488660 -6.340033 -6.170079 -5.902850 -5.443845 -5.428443 -5.268006 -5.073186 -4.762054 -4.565591 -4.423344 -4.272578 -4.129782 -4.012180 -3.731373 -3.543251 -3.374155 -2.615149 -2.545175 -1.811892 -1.517138 -1.250006 -1.149540 -0.967269 -0.913364 -0.793496 -0.768110 -0.731186 -0.468771 -0.289333 -0.265277 -0.156546 0.432852 1.667356 1.790960 1.864344 2.174616 2.218110 2.373777 4.099315 4.566154 4.632853 4.674750 5.056276 5.476458 6.350376 6.695547 6.809573 6.909758 7.616503 7.776939 8.040504 8.170055 8.501922 8.715408 8.822049 
0.036037 -15.633164 -14.375063 -14.114632 -14.104782 -12.684719 -12.655420 -12.642449 -11.949274 -6.492834 -6.331580 -6.158869 -5.931289 -5.432875 -5.427837 -5.289352 -5.069624 -4.756673 -4.566024 -4.430184 -4.283007 -4.115781 -3.990995 -3.734218 -3.511054 -3.328112 -2.646835 -2.573409 -1.832760 -1.513582 -1.249464 -1.144706 -0.942361 -0.909771 -0.799309 -0.769147 -0.729889 -0.479004 -0.286464 -0.258000 -0.146521 0.469177 1.663793 1.780583 1.871044 2.174977 2.226553 2.393029 4.040854 4.540018 4.617102 4.652571 5.038948 5.499483 6.326961 6.633684 6.771457 6.937277 7.643649 7.757132 7.997095 8.229375 8.534520 8.733413 8.831697 
0.037423 -15.621509 -14.390406 -14.110746 -14.100384 -12.686391 -12.656075 -12.641379 -11.963735 -6.497202 -6.323014 -6.148761 -5.959067 -5.437661 -5.409017 -5.310998 -5.065675 -4.751560 -4.565243 -4.437176 -4.293772 -4.101521 -3.969795 -3.736409 -3.478586 -3.283168 -2.677707 -2.601530 -1.857666 -1.509868 -1.250479 -1.137608 -0.917922 -0.906187 -0.805237 -0.770244 -0.728793 -0.488726 -0.283150 -0.250800 -0.136260 0.505788 1.661109 1.769928 1.878307 2.175623 2.235758 2.412521 3.983044 4.513080 4.601631 4.629167 5.021200 5.522786 6.301549 6.572902 6.735448 6.965539 7.667977 7.735937 7.953158 8.292602 8.567350 8.752586 8.841439 
0.038809 -15.609453 -14.406210 -14.106793 -14.095939 -12.687986 -12.656759 -12.640164 -11.978474 -6.501742 -6.314409 -6.139756 -5.986071 -5.442842 -5.387392 -5.332902 -5.061358 -4.746687 -4.563237 -4.444297 -4.304831 -4.087012 -3.948660 -3.737962 -3.445861 -3.239763 -2.707374 -2.629526 -1.886371 -1.506042 -1.253090 -1.128480 -0.902623 -0.894004 -0.811178 -0.771395 -0.727930 -0.497871 -0.279375 -0.243719 -0.125839 0.542624 1.659272 1.759056 1.885993 2.176718 2.245767 2.432180 3.925997 4.485340 4.586494 4.604508 5.003071 5.546360 6.274052 6.513277 6.701850 6.994516 7.690126 7.713401 7.908801 8.358949 8.600190 8.772966 8.851287 
0.040195 -15.597001 -14.422461 -14.102782 -14.091460 -12.689498 -12.657473 -12.638792 -11.993469 -6.506428 -6.305876 -6.131823 -6.012162 -5.448459 -5.363012 -5.355032 -5.056695 -4.742038 -4.560019 -4.451521 -4.316137 -4.072263 -3.927683 -3.738899 -3.412900 -3.198552 -2.735234 -2.657394 -1.918598 -1.502152 -1.257329 -1.117599 -0.899085 -0.870686 -0.817033 -0.772587 -0.727335 -0.506372 -0.275129 -0.236800 -0.115339 0.579628 1.658228 1.748027 1.893915 2.178464 2.256623 2.451934 3.869824 4.456795 4.571738 4.578565 4.984596 5.570200 6.244445 6.454882 6.670909 7.024180 7.689570 7.710660 7.864131 8.427656 8.632804 8.794550 8.861251 
0.041581 -15.584158 -14.439141 -14.098722 -14.086960 -12.690922 -12.658213 -12.637256 -12.008692 -6.511234 -6.297558 -6.124899 -6.037163 -5.454549 -5.377324 -5.335966 -5.051701 -4.737561 -4.555609 -4.458823 -4.327610 -4.057287 -3.906913 -3.739247 -3.379705 -3.160556 -2.760333 -2.685106 -1.954054 -1.498256 -1.263226 -1.105213 -0.895580 -0.848049 -0.822707 -0.773761 -0.727020 -0.514151 -0.270402 -0.230084 -0.104836 0.616739 1.657913 1.736901 1.901837 2.181121 2.268366 2.471725 3.814632 4.427448 4.551315 4.557416 4.965807 5.594309 6.212778 6.397791 6.642797 7.054505 7.664485 7.730062 7.819252 8.497997 8.664951 8.817316 8.871341 
0.042967 -15.570927 -14.456235 -14.094623 -14.082453 -12.692250 -12.658983 -12.635536 -12.024117 -6.516131 -6.289687 -6.118892 -6.060813 -5.461129 -5.399747 -5.306351 -5.046374 -4.733233 -4.550065 -4.466176 -4.339162 -4.042086 -3.886436 -3.739028 -3.346295 -3.127318 -2.781147 -2.712658 -1.992437 -1.494395 -1.270763 -1.091591 -0.892114 -0.828105 -0.826270 -0.774809 -0.727008 -0.521138 -0.265186 -0.223611 -0.094402 0.653911 1.658253 1.725733 1.909480 2.184978 2.281036 2.491490 3.760536 4.397295 4.522736 4.543579 4.946761 5.618695 6.179199 6.342071 6.617595 7.085458 7.638189 7.748719 7.774264 8.569240 8.696378 8.841212 8.881601 
0.044353 -15.557316 -14.473726 -14.090493 -14.077952 -12.693480 -12.659780 -12.633624 -12.039722 -6.521088 -6.282611 -6.113700 -6.082747 -5.468230 -5.422259 -5.274308 -5.040732 -4.729025 -4.543491 -4.473559 -4.350666 -4.026673 -3.866321 -3.738278 -3.312687 -3.101142 -2.795450 -2.740043 -2.033474 -1.490632 -1.279938 -1.076973 -0.888691 -0.833155 -0.805857 -0.775297 -0.727320 -0.527251 -0.259479 -0.217424 -0.084111 0.691084 1.659153 1.714577 1.916521 2.190359 2.294672 2.511174 3.707641 4.366333 4.492811 4.530265 4.927488 5.643370 6.143938 6.287784 6.595291 7.117009 7.610724 7.729260 7.766944 8.640582 8.726809 8.866161 8.892010 
0.045739 -15.543330 -14.491596 -14.086344 -14.073471 -12.694610 -12.660606 -12.631506 -12.055484 -6.526075 -6.276865 -6.109208 -6.102425 -5.475869 -5.444819 -5.239986 -5.034785 -4.724905 -4.536056 -4.480952 -4.361942 -4.011058 -3.846634 -3.737034 -3.278898 -3.084775 -2.800557 -2.767250 -2.076925 -1.487032 -1.290716 -1.061581 -0.885318 -0.837795 -0.789497 -0.772626 -0.727983 -0.532420 -0.253288 -0.211571 -0.074034 0.728208 1.660510 1.703489 1.922617 2.197603 2.309310 2.530718 3.656057 4.334561 4.461529 4.517514 4.908028 5.668348 6.107293 6.234991 6.575799 7.149120 7.582139 7.684335 7.784987 8.711036 8.755969 8.892074 8.902620 
0.047125 -15.528973 -14.509829 -14.082183 -14.069023 -12.695634 -12.661459 -12.629171 -12.071374 -6.531054 -6.273203 -6.119056 -6.105294 -5.484055 -5.467378 -5.203525 -5.028534 -4.720832 -4.528025 -4.488323 -4.372693 -3.995239 -3.827434 -3.735329 -3.244925 -3.080144 -2.794595 -2.794267 -2.122494 -1.483641 -1.303041 -1.045589 -0.881994 -0.841980 -0.784232 -0.759851 -0.728978 -0.536491 -0.246613 -0.206072 -0.064231 0.765233 1.662218 1.692523 1.927446 2.207031 2.324986 2.550090 3.605924 4.301980 4.428897 4.505367 4.888423 5.693650 6.069606 6.183749 6.558986 7.181744 7.552495 7.639576 7.803049 8.779259 8.783554 8.913470 8.918844 
0.048511 -15.514253 -14.528407 -14.078024 -14.064624 -12.696552 -12.662340 -12.626605 -12.087371 -6.535997 -6.272603 -6.131671 -6.101841 -5.492795 -5.489911 -5.165122 -5.021995 -4.716767 -4.519851 -4.495673 -4.382480 -3.979247 -3.808782 -3.733206 -3.210799 -3.086872 -2.821087 -2.778026 -2.170018 -1.480529 -1.316841 -1.029168 -0.878723 -0.845683 -0.784434 -0.742740 -0.730324 -0.539356 -0.239471 -0.200974 -0.054766 0.802111 1.664157 1.681728 1.930723 2.218904 2.341730 2.569235 3.557282 4.268586 4.394915 4.493852 4.868713 5.719297 6.031237 6.134105 6.544692 7.214814 7.521871 7.595067 7.821283 8.809262 8.843228 8.924589 8.946344 
0.049897 -15.499175 -14.547311 -14.073876 -14.060287 -12.697367 -12.663248 -12.623797 -12.103449 -6.540871 -6.275936 -6.139389 -6.098735 -5.512376 -5.502091 -5.124947 -5.015169 -4.712659 -4.512257 -4.502988 -4.390589 -3.963089 -3.790733 -3.730706 -3.176533 -3.102525 -2.847699 -2.753360 -2.219281 -1.477756 -1.332020 -1.012459 -0.875507 -0.848892 -0.785652 -0.732023 -0.725917 -0.540885 -0.231879 -0.196315 -0.045695 0.838788 1.666200 1.671153 1.932251 2.233400 2.359566 2.588101 3.510265 4.234374 4.359582 4.482999 4.848940 5.745312 5.992538 6.086105 6.532748 7.248212 7.490399 7.550886 7.839818 8.832728 8.899813 8.936015 8.974484 
0.051283 -15.483743 -14.566522 -14.069747 -14.056026 -12.698070 -12.664180 -12.620732 -12.119584 -6.545640 -6.283441 -6.141939 -6.095859 -5.534725 -5.511924 -5.083170 -5.008044 -4.708433 -4.510228 -4.506328 -4.395914 -3.946766 -3.773328 -3.727867 -3.142136 -3.124309 -2.874092 -2.723458 -2.270086 -1.475376 -1.348447 -0.995575 -0.872340 -0.851602 -0.787160 -0.734048 -0.710258 -0.540845 -0.223851 -0.192118 -0.037059 0.875236 1.660854 1.668235 1.931943 2.250600 2.378529 2.606680 3.464970 4.199372 4.322952 4.472853 4.829150 5.771723 5.953854 6.039790 6.522996 7.281674 7.458372 7.507111 7.858758 8.853660 8.944440 8.947712 9.002993 
